lag,r,n_pairs,ci95,significant,interpretation,mode,quantity,unit,lead_days
7,-0.05588517351466418,142,0.16447954622615107,False,model lags obs by 7 d,adaptive,pn,MBF,2
8,0.04123593765386245,149,0.16056945642173193,False,model lags obs by 8 d,adaptive,pn,MBF,2
9,0.016125564856230328,146,0.16221075416606412,False,model lags obs by 9 d,adaptive,pn,MBF,2
10,0.03595576747066806,143,0.1639034339613898,False,model lags obs by 10 d,adaptive,pn,MBF,2
11,0.011662666488856374,123,0.1767272483948167,False,model lags obs by 11 d,adaptive,pn,MBF,2
12,0.09244085557293417,132,0.17059610283658388,False,model lags obs by 12 d,adaptive,pn,MBF,2
13,-0.03379614882017314,147,0.1616580753730952,False,model lags obs by 13 d,adaptive,pn,MBF,2
14,0.008815511698789419,146,0.16221075416606412,False,model lags obs by 14 d,adaptive,pn,MBF,2
15,0.058331428744296386,144,0.16333333333333333,False,model lags obs by 15 d,adaptive,pn,MBF,2
16,-0.019681771945183998,142,0.16447954622615107,False,model lags obs by 16 d,adaptive,pn,MBF,2
17,0.048762047772003256,143,0.1639034339613898,False,model lags obs by 17 d,adaptive,pn,MBF,2
18,0.1172513452196167,125,0.1753077294359835,False,model lags obs by 18 d,adaptive,pn,MBF,2
19,0.04157065553214748,137,0.16745410091248514,False,model lags obs by 19 d,adaptive,pn,MBF,2
20,0.0821268980489452,143,0.1639034339613898,False,model lags obs by 20 d,adaptive,pn,MBF,2
21,0.09998706747993254,147,0.1616580753730952,False,model lags obs by 21 d,adaptive,pn,MBF,2
22,0.08525658596247151,144,0.16333333333333333,False,model lags obs by 22 d,adaptive,pn,MBF,2
23,0.06550723069952155,146,0.16221075416606412,False,model lags obs by 23 d,adaptive,pn,MBF,2
24,-0.037258917219825265,146,0.16221075416606412,False,model lags obs by 24 d,adaptive,pn,MBF,2
25,-0.0860131243974135,123,0.1767272483948167,False,model lags obs by 25 d,adaptive,pn,MBF,2
26,-0.06524224625432123,128,0.17324116139070414,False,model lags obs by 26 d,adaptive,pn,MBF,2
27,0.04771799643698766,146,0.16221075416606412,False,model lags obs by 27 d,adaptive,pn,MBF,2
28,0.10408615650696389,146,0.16221075416606412,False,model lags obs by 28 d,adaptive,pn,MBF,2
29,-0.044855974537211976,149,0.16056945642173193,False,model lags obs by 29 d,adaptive,pn,MBF,2
30,0.029892490669993742,145,0.16276914051333033,False,model lags obs by 30 d,adaptive,pn,MBF,2
-30,0.015745446782055847,130,0.17190337178417772,False,model leads obs by 30 d,adaptive,pn,MBF,3
-29,-0.05051871987511517,135,0.1686899413014786,False,model leads obs by 29 d,adaptive,pn,MBF,3
-28,0.035912860450854546,142,0.16447954622615107,False,model leads obs by 28 d,adaptive,pn,MBF,3
-27,0.038372070357174215,143,0.1639034339613898,False,model leads obs by 27 d,adaptive,pn,MBF,3
-26,-0.013087404884186265,148,0.16111100755925015,False,model leads obs by 26 d,adaptive,pn,MBF,3
-25,0.0739076381601943,146,0.16221075416606412,False,model leads obs by 25 d,adaptive,pn,MBF,3
-24,0.06115399878294626,143,0.1639034339613898,False,model leads obs by 24 d,adaptive,pn,MBF,3
-23,0.19200737829619213,129,0.17256837763982227,True,model leads obs by 23 d,adaptive,pn,MBF,3
-22,0.06960633418820031,135,0.1686899413014786,False,model leads obs by 22 d,adaptive,pn,MBF,3
-21,0.10184888606028682,143,0.1639034339613898,False,model leads obs by 21 d,adaptive,pn,MBF,3
-20,0.07983377714285511,146,0.16221075416606412,False,model leads obs by 20 d,adaptive,pn,MBF,3
-19,0.07411705050993239,141,0.16506177652903772,False,model leads obs by 19 d,adaptive,pn,MBF,3
-18,-0.046236405226334445,146,0.16221075416606412,False,model leads obs by 18 d,adaptive,pn,MBF,3
-17,0.02911960926205965,144,0.16333333333333333,False,model leads obs by 17 d,adaptive,pn,MBF,3
-16,-0.09484951049199017,129,0.17256837763982227,False,model leads obs by 16 d,adaptive,pn,MBF,3
-15,0.11005209518844672,132,0.17059610283658388,False,model leads obs by 15 d,adaptive,pn,MBF,3
-14,0.02943790787739786,138,0.16684628002871474,False,model leads obs by 14 d,adaptive,pn,MBF,3
-13,0.048971485874215084,147,0.1616580753730952,False,model leads obs by 13 d,adaptive,pn,MBF,3
-12,0.06863401022138184,149,0.16056945642173193,False,model leads obs by 12 d,adaptive,pn,MBF,3
-11,-0.1156573724316842,143,0.1639034339613898,False,model leads obs by 11 d,adaptive,pn,MBF,3
-10,0.014226526745138586,143,0.1639034339613898,False,model leads obs by 10 d,adaptive,pn,MBF,3
-9,-0.1411190212863373,128,0.17324116139070414,False,model leads obs by 9 d,adaptive,pn,MBF,3
-8,0.11291634330395897,131,0.17124599510556343,False,model leads obs by 8 d,adaptive,pn,MBF,3
-7,-0.07399076255512518,145,0.16276914051333033,False,model leads obs by 7 d,adaptive,pn,MBF,3
-6,-0.011831456812753398,148,0.16111100755925015,False,model leads obs by 6 d,adaptive,pn,MBF,3
-5,-0.04723125499789639,142,0.16447954622615107,False,model leads obs by 5 d,adaptive,pn,MBF,3
-4,-0.025353388133143313,143,0.1639034339613898,False,model leads obs by 4 d,adaptive,pn,MBF,3
-3,0.13477231965076333,142,0.16447954622615107,False,model leads obs by 3 d,adaptive,pn,MBF,3
-2,0.10069868951492605,127,0.17392187584555832,False,model leads obs by 2 d,adaptive,pn,MBF,3
-1,-0.06123919160942599,133,0.16995355402672752,False,model leads obs by 1 d,adaptive,pn,MBF,3
0,0.0602035183610651,143,0.1639034339613898,False,zero lag,adaptive,pn,MBF,3
1,0.07278067466297757,144,0.16333333333333333,False,model lags obs by 1 d,adaptive,pn,MBF,3
2,0.11019945714873049,147,0.1616580753730952,False,model lags obs by 2 d,adaptive,pn,MBF,3
3,0.03166685821205869,145,0.16276914051333033,False,model lags obs by 3 d,adaptive,pn,MBF,3
4,0.031217770807012338,141,0.16506177652903772,False,model lags obs by 4 d,adaptive,pn,MBF,3
5,-0.1195888801555576,127,0.17392187584555832,False,model lags obs by 5 d,adaptive,pn,MBF,3
6,0.03135431943605717,134,0.16931821141394657,False,model lags obs by 6 d,adaptive,pn,MBF,3
7,0.11503401690719621,142,0.16447954622615107,False,model lags obs by 7 d,adaptive,pn,MBF,3
8,-0.03489719886176289,142,0.16447954622615107,False,model lags obs by 8 d,adaptive,pn,MBF,3
9,0.02420767541393173,149,0.16056945642173193,False,model lags obs by 9 d,adaptive,pn,MBF,3
10,0.006022010139029335,146,0.16221075416606412,False,model lags obs by 10 d,adaptive,pn,MBF,3
11,0.023538781030951996,143,0.1639034339613898,False,model lags obs by 11 d,adaptive,pn,MBF,3
12,0.00939276458313164,123,0.1767272483948167,False,model lags obs by 12 d,adaptive,pn,MBF,3
13,0.0964262238246628,132,0.17059610283658388,False,model lags obs by 13 d,adaptive,pn,MBF,3
14,-0.010939606489535255,147,0.1616580753730952,False,model lags obs by 14 d,adaptive,pn,MBF,3
15,-0.019983422584881255,146,0.16221075416606412,False,model lags obs by 15 d,adaptive,pn,MBF,3
16,0.0501227914849153,144,0.16333333333333333,False,model lags obs by 16 d,adaptive,pn,MBF,3
17,-0.031907819381618546,142,0.16447954622615107,False,model lags obs by 17 d,adaptive,pn,MBF,3
18,0.04934941791498182,143,0.1639034339613898,False,model lags obs by 18 d,adaptive,pn,MBF,3
19,0.1136783014571871,125,0.1753077294359835,False,model lags obs by 19 d,adaptive,pn,MBF,3
20,0.02135276599430444,137,0.16745410091248514,False,model lags obs by 20 d,adaptive,pn,MBF,3
21,0.08982851250197532,143,0.1639034339613898,False,model lags obs by 21 d,adaptive,pn,MBF,3
22,0.11232724614506953,147,0.1616580753730952,False,model lags obs by 22 d,adaptive,pn,MBF,3
23,0.08012366067350006,144,0.16333333333333333,False,model lags obs by 23 d,adaptive,pn,MBF,3
24,0.05625129812244994,146,0.16221075416606412,False,model lags obs by 24 d,adaptive,pn,MBF,3
25,-0.06347689299586717,146,0.16221075416606412,False,model lags obs by 25 d,adaptive,pn,MBF,3
26,-0.08209627349764825,123,0.1767272483948167,False,model lags obs by 26 d,adaptive,pn,MBF,3
27,-0.055860065479926654,128,0.17324116139070414,False,model lags obs by 27 d,adaptive,pn,MBF,3
28,0.06871158175950605,146,0.16221075416606412,False,model lags obs by 28 d,adaptive,pn,MBF,3
29,0.09032576801712776,146,0.16221075416606412,False,model lags obs by 29 d,adaptive,pn,MBF,3
30,-0.036744295554116596,149,0.16056945642173193,False,model lags obs by 30 d,adaptive,pn,MBF,3
-30,0.03869951898807786,102,0.19406891842342816,False,model leads obs by 30 d,adaptive,pn,MW,0
-29,0.00753499838507189,104,0.19219381243542036,False,model leads obs by 29 d,adaptive,pn,MW,0
-28,0.09707545250705138,100,0.196,False,model leads obs by 28 d,adaptive,pn,MW,0
-27,0.07847858538177013,86,0.2113522354787393,False,model leads obs by 27 d,adaptive,pn,MW,0
-26,-0.08252821813035348,97,0.19900784836618934,False,model leads obs by 26 d,adaptive,pn,MW,0
-25,0.0010257454767527668,103,0.19312453852020145,False,model leads obs by 25 d,adaptive,pn,MW,0
-24,0.0856354077578693,101,0.19502728928115787,False,model leads obs by 24 d,adaptive,pn,MW,0
-23,-0.022405984121044723,103,0.19312453852020145,False,model leads obs by 23 d,adaptive,pn,MW,0
-22,0.0448943614302048,105,0.1912764142979125,False,model leads obs by 22 d,adaptive,pn,MW,0
-21,0.03968525218576058,100,0.196,False,model leads obs by 21 d,adaptive,pn,MW,0
-20,0.021891490272614646,88,0.2089367020284982,False,model leads obs by 20 d,adaptive,pn,MW,0
-19,0.0444780805105044,96,0.2000416623272929,False,model leads obs by 19 d,adaptive,pn,MW,0
-18,-0.055421299670020456,104,0.19219381243542036,False,model leads obs by 18 d,adaptive,pn,MW,0
-17,0.06977525919443502,102,0.19406891842342816,False,model leads obs by 17 d,adaptive,pn,MW,0
-16,0.0019159128342464346,102,0.19406891842342816,False,model leads obs by 16 d,adaptive,pn,MW,0
-15,0.020020326216425268,106,0.19037202902202377,False,model leads obs by 15 d,adaptive,pn,MW,0
-14,0.09709651262809385,101,0.19502728928115787,False,model leads obs by 14 d,adaptive,pn,MW,0
-13,0.08952436603560351,86,0.2113522354787393,False,model leads obs by 13 d,adaptive,pn,MW,0
-12,0.06677382789935053,98,0.1979898987322333,False,model leads obs by 12 d,adaptive,pn,MW,0
-11,-0.0736000103451384,104,0.19219381243542036,False,model leads obs by 11 d,adaptive,pn,MW,0
-10,0.004872074365952172,100,0.196,False,model leads obs by 10 d,adaptive,pn,MW,0
-9,0.061031802378610625,103,0.19312453852020145,False,model leads obs by 9 d,adaptive,pn,MW,0
-8,-0.03439702926019762,107,0.18948035185295004,False,model leads obs by 8 d,adaptive,pn,MW,0
-7,0.06320527138226387,104,0.19219381243542036,False,model leads obs by 7 d,adaptive,pn,MW,0
-6,0.03248356079148923,86,0.2113522354787393,False,model leads obs by 6 d,adaptive,pn,MW,0
-5,0.008955714100552958,100,0.196,False,model leads obs by 5 d,adaptive,pn,MW,0
-4,0.0008111674826195992,106,0.19037202902202377,False,model leads obs by 4 d,adaptive,pn,MW,0
-3,0.0012276689821725832,103,0.19312453852020145,False,model leads obs by 3 d,adaptive,pn,MW,0
-2,0.0491251798849441,103,0.19312453852020145,False,model leads obs by 2 d,adaptive,pn,MW,0
-1,-0.028533248530642437,107,0.18948035185295004,False,model leads obs by 1 d,adaptive,pn,MW,0
0,0.03689977381402984,106,0.19037202902202377,False,zero lag,adaptive,pn,MW,0
1,-0.014177903793312715,88,0.2089367020284982,False,model lags obs by 1 d,adaptive,pn,MW,0
2,0.04111878845522223,97,0.19900784836618934,False,model lags obs by 2 d,adaptive,pn,MW,0
3,0.010214686736795296,106,0.19037202902202377,False,model lags obs by 3 d,adaptive,pn,MW,0
4,-0.019861758123150552,105,0.1912764142979125,False,model lags obs by 4 d,adaptive,pn,MW,0
5,0.059954448765762086,107,0.18948035185295004,False,model lags obs by 5 d,adaptive,pn,MW,0
6,-0.049451352746635424,108,0.18860108793527774,False,model lags obs by 6 d,adaptive,pn,MW,0
7,0.07864737221708357,108,0.18860108793527774,False,model lags obs by 7 d,adaptive,pn,MW,0
8,-0.0022159873936185327,87,0.21013405682820777,False,model lags obs by 8 d,adaptive,pn,MW,0
9,0.05323982102994703,101,0.19502728928115787,False,model lags obs by 9 d,adaptive,pn,MW,0
10,0.015266145159240976,106,0.19037202902202377,False,model lags obs by 10 d,adaptive,pn,MW,0
11,-0.09477544335643977,106,0.19037202902202377,False,model lags obs by 11 d,adaptive,pn,MW,0
12,0.0850726326064256,107,0.18948035185295004,False,model lags obs by 12 d,adaptive,pn,MW,0
13,0.004339865061332735,108,0.18860108793527774,False,model lags obs by 13 d,adaptive,pn,MW,0
14,0.04525274020285729,109,0.18773395190334566,False,model lags obs by 14 d,adaptive,pn,MW,0
15,0.033542043063971176,90,0.20660214046433412,False,model lags obs by 15 d,adaptive,pn,MW,0
16,0.07594600237729934,99,0.19698741179080556,False,model lags obs by 16 d,adaptive,pn,MW,0
17,0.054739890429349194,108,0.18860108793527774,False,model lags obs by 17 d,adaptive,pn,MW,0
18,-0.03642852123786652,106,0.19037202902202377,False,model lags obs by 18 d,adaptive,pn,MW,0
19,0.047290531335600815,108,0.18860108793527774,False,model lags obs by 19 d,adaptive,pn,MW,0
20,-0.0029351243045906265,106,0.19037202902202377,False,model lags obs by 20 d,adaptive,pn,MW,0
21,6.989999014952726e-05,106,0.19037202902202377,False,model lags obs by 21 d,adaptive,pn,MW,0
22,0.03013189122382614,88,0.2089367020284982,False,model lags obs by 22 d,adaptive,pn,MW,0
23,0.055986252176248835,102,0.19406891842342816,False,model lags obs by 23 d,adaptive,pn,MW,0
24,0.03904223024086795,107,0.18948035185295004,False,model lags obs by 24 d,adaptive,pn,MW,0
25,-0.07514356990115983,104,0.19219381243542036,False,model lags obs by 25 d,adaptive,pn,MW,0
26,0.036426551013991615,106,0.19037202902202377,False,model lags obs by 26 d,adaptive,pn,MW,0
27,-0.02440845068449072,109,0.18773395190334566,False,model lags obs by 27 d,adaptive,pn,MW,0
28,0.03255375343794435,107,0.18948035185295004,False,model lags obs by 28 d,adaptive,pn,MW,0
29,-0.017955066394288705,87,0.21013405682820777,False,model lags obs by 29 d,adaptive,pn,MW,0
30,0.03509400165806048,103,0.19312453852020145,False,model lags obs by 30 d,adaptive,pn,MW,0
-30,0.06880360676341256,102,0.19406891842342816,False,model leads obs by 30 d,adaptive,pn,MW,1
-29,0.03687452816101363,103,0.19312453852020145,False,model leads obs by 29 d,adaptive,pn,MW,1
-28,0.008738839770649232,105,0.1912764142979125,False,model leads obs by 28 d,adaptive,pn,MW,1
-27,0.08132281679674926,101,0.19502728928115787,False,model leads obs by 27 d,adaptive,pn,MW,1
-26,0.07602719066519172,87,0.21013405682820777,False,model leads obs by 26 d,adaptive,pn,MW,1
-25,-0.07970207738924415,98,0.1979898987322333,False,model leads obs by 25 d,adaptive,pn,MW,1
-24,0.008446486399071595,104,0.19219381243542036,False,model leads obs by 24 d,adaptive,pn,MW,1
-23,0.08104869326181979,101,0.19502728928115787,False,model leads obs by 23 d,adaptive,pn,MW,1
-22,-0.024122386479496227,105,0.1912764142979125,False,model leads obs by 22 d,adaptive,pn,MW,1
-21,0.04652368198158766,105,0.1912764142979125,False,model leads obs by 21 d,adaptive,pn,MW,1
-20,0.03132109016373298,100,0.196,False,model leads obs by 20 d,adaptive,pn,MW,1
-19,0.024056519879869172,89,0.20775958448124657,False,model leads obs by 19 d,adaptive,pn,MW,1
-18,0.04280435186730253,98,0.1979898987322333,False,model leads obs by 18 d,adaptive,pn,MW,1
-17,-0.05290965233677489,104,0.19219381243542036,False,model leads obs by 17 d,adaptive,pn,MW,1
-16,0.06975696224460223,103,0.19312453852020145,False,model leads obs by 16 d,adaptive,pn,MW,1
-15,-0.00010837119850252777,104,0.19219381243542036,False,model leads obs by 15 d,adaptive,pn,MW,1
-14,0.02253369576164226,106,0.19037202902202377,False,model leads obs by 14 d,adaptive,pn,MW,1
-13,0.08969413866057094,101,0.19502728928115787,False,model leads obs by 13 d,adaptive,pn,MW,1
-12,0.08789286548514869,87,0.21013405682820777,False,model leads obs by 12 d,adaptive,pn,MW,1
-11,0.06732561844709911,100,0.196,False,model leads obs by 11 d,adaptive,pn,MW,1
-10,-0.0663809894042129,104,0.19219381243542036,False,model leads obs by 10 d,adaptive,pn,MW,1
-9,0.0006457166790328103,101,0.19502728928115787,False,model leads obs by 9 d,adaptive,pn,MW,1
-8,0.058643120592980304,105,0.1912764142979125,False,model leads obs by 8 d,adaptive,pn,MW,1
-7,-0.03307639767410299,108,0.18860108793527774,False,model leads obs by 7 d,adaptive,pn,MW,1
-6,0.05580975937595932,104,0.19219381243542036,False,model leads obs by 6 d,adaptive,pn,MW,1
-5,0.03144071736046499,87,0.21013405682820777,False,model leads obs by 5 d,adaptive,pn,MW,1
-4,0.009931719748015683,102,0.19406891842342816,False,model leads obs by 4 d,adaptive,pn,MW,1
-3,-0.0019473421688697922,106,0.19037202902202377,False,model leads obs by 3 d,adaptive,pn,MW,1
-2,0.0014499783348120672,104,0.19219381243542036,False,model leads obs by 2 d,adaptive,pn,MW,1
-1,0.04782440349398923,106,0.19037202902202377,False,model leads obs by 1 d,adaptive,pn,MW,1
0,-0.026831883255491285,107,0.18948035185295004,False,zero lag,adaptive,pn,MW,1
1,0.03581988623482743,106,0.19037202902202377,False,model lags obs by 1 d,adaptive,pn,MW,1
2,-0.012492201891638015,89,0.20775958448124657,False,model lags obs by 2 d,adaptive,pn,MW,1
3,0.04138075783323633,99,0.19698741179080556,False,model lags obs by 3 d,adaptive,pn,MW,1
4,0.016687906969180086,106,0.19037202902202377,False,model lags obs by 4 d,adaptive,pn,MW,1
5,-0.026508720778377085,106,0.19037202902202377,False,model lags obs by 5 d,adaptive,pn,MW,1
6,0.05948886956681557,109,0.18773395190334566,False,model lags obs by 6 d,adaptive,pn,MW,1
7,-0.048974088938042,109,0.18773395190334566,False,model lags obs by 7 d,adaptive,pn,MW,1
8,0.07326459567312353,108,0.18860108793527774,False,model lags obs by 8 d,adaptive,pn,MW,1
9,0.00030690186447729096,88,0.2089367020284982,False,model lags obs by 9 d,adaptive,pn,MW,1
10,0.05288141831486057,102,0.19406891842342816,False,model lags obs by 10 d,adaptive,pn,MW,1
11,0.012065857312498167,106,0.19037202902202377,False,model lags obs by 11 d,adaptive,pn,MW,1
12,-0.09767900450208096,107,0.18948035185295004,False,model lags obs by 12 d,adaptive,pn,MW,1
13,0.08221462076195071,108,0.18860108793527774,False,model lags obs by 13 d,adaptive,pn,MW,1
14,0.006509636742902021,109,0.18773395190334566,False,model lags obs by 14 d,adaptive,pn,MW,1
15,0.04258044106735359,109,0.18773395190334566,False,model lags obs by 15 d,adaptive,pn,MW,1
16,0.030673747268395356,91,0.205463827997496,False,model lags obs by 16 d,adaptive,pn,MW,1
17,0.07636414943938397,100,0.196,False,model lags obs by 17 d,adaptive,pn,MW,1
18,0.052308776975300335,108,0.18860108793527774,False,model lags obs by 18 d,adaptive,pn,MW,1
19,-0.04117585515081613,107,0.18948035185295004,False,model lags obs by 19 d,adaptive,pn,MW,1
20,0.0431335554922075,109,0.18773395190334566,False,model lags obs by 20 d,adaptive,pn,MW,1
21,-0.003485041624071982,107,0.18948035185295004,False,model lags obs by 21 d,adaptive,pn,MW,1
22,0.00032481502948717437,106,0.19037202902202377,False,model lags obs by 22 d,adaptive,pn,MW,1
