recall,precision,mode,quantity,unit,lead_days
0.9242424242424242,0.42657342657342656,strict3x3,pn,CPP,1
0.9090909090909091,0.4225352112676056,strict3x3,pn,CPP,1
0.8939393939393939,0.41843971631205673,strict3x3,pn,CPP,1
0.8939393939393939,0.42142857142857143,strict3x3,pn,CPP,1
0.8939393939393939,0.4244604316546763,strict3x3,pn,CPP,1
0.8939393939393939,0.427536231884058,strict3x3,pn,CPP,1
0.8787878787878788,0.4233576642335766,strict3x3,pn,CPP,1
0.8636363636363636,0.41911764705882354,strict3x3,pn,CPP,1
0.8484848484848485,0.4148148148148148,strict3x3,pn,CPP,1
0.8484848484848485,0.417910447761194,strict3x3,pn,CPP,1
0.8484848484848485,0.42105263157894735,strict3x3,pn,CPP,1
0.8333333333333334,0.4166666666666667,strict3x3,pn,CPP,1
0.8181818181818182,0.4122137404580153,strict3x3,pn,CPP,1
0.803030303030303,0.4076923076923077,strict3x3,pn,CPP,1
0.7878787878787878,0.40310077519379844,strict3x3,pn,CPP,1
0.7727272727272727,0.3984375,strict3x3,pn,CPP,1
0.7575757575757576,0.3937007874015748,strict3x3,pn,CPP,1
0.7424242424242424,0.3888888888888889,strict3x3,pn,CPP,1
0.7424242424242424,0.392,strict3x3,pn,CPP,1
0.7424242424242424,0.3951612903225806,strict3x3,pn,CPP,1
0.7272727272727273,0.3902439024390244,strict3x3,pn,CPP,1
0.7272727272727273,0.39344262295081966,strict3x3,pn,CPP,1
0.7121212121212122,0.3884297520661157,strict3x3,pn,CPP,1
0.7121212121212122,0.39166666666666666,strict3x3,pn,CPP,1
0.696969696969697,0.3865546218487395,strict3x3,pn,CPP,1
0.6818181818181818,0.3813559322033898,strict3x3,pn,CPP,1
0.6666666666666666,0.37606837606837606,strict3x3,pn,CPP,1
0.6666666666666666,0.3793103448275862,strict3x3,pn,CPP,1
0.6666666666666666,0.3826086956521739,strict3x3,pn,CPP,1
0.6666666666666666,0.38596491228070173,strict3x3,pn,CPP,1
0.6666666666666666,0.3893805309734513,strict3x3,pn,CPP,1
0.6515151515151515,0.38392857142857145,strict3x3,pn,CPP,1
0.6363636363636364,0.3783783783783784,strict3x3,pn,CPP,1
0.6363636363636364,0.38181818181818183,strict3x3,pn,CPP,1
0.6212121212121212,0.3761467889908257,strict3x3,pn,CPP,1
0.6060606060606061,0.37037037037037035,strict3x3,pn,CPP,1
0.5909090909090909,0.3644859813084112,strict3x3,pn,CPP,1
0.5757575757575758,0.3584905660377358,strict3x3,pn,CPP,1
0.5757575757575758,0.3619047619047619,strict3x3,pn,CPP,1
0.5757575757575758,0.36538461538461536,strict3x3,pn,CPP,1
0.5757575757575758,0.36893203883495146,strict3x3,pn,CPP,1
0.5606060606060606,0.3627450980392157,strict3x3,pn,CPP,1
0.5454545454545454,0.3564356435643564,strict3x3,pn,CPP,1
0.5454545454545454,0.36,strict3x3,pn,CPP,1
0.5454545454545454,0.36363636363636365,strict3x3,pn,CPP,1
0.5454545454545454,0.3673469387755102,strict3x3,pn,CPP,1
0.5454545454545454,0.3711340206185567,strict3x3,pn,CPP,1
0.5454545454545454,0.375,strict3x3,pn,CPP,1
0.5303030303030303,0.3684210526315789,strict3x3,pn,CPP,1
0.5303030303030303,0.3723404255319149,strict3x3,pn,CPP,1
0.5151515151515151,0.3655913978494624,strict3x3,pn,CPP,1
0.5,0.358695652173913,strict3x3,pn,CPP,1
0.48484848484848486,0.3516483516483517,strict3x3,pn,CPP,1
0.48484848484848486,0.35555555555555557,strict3x3,pn,CPP,1
0.48484848484848486,0.3595505617977528,strict3x3,pn,CPP,1
0.48484848484848486,0.36363636363636365,strict3x3,pn,CPP,1
